EMPRESA|EJERCICIO|FECHA|CODIGO_PROVEEDOR|RAZON_SOCIAL|NUMERO_DOCUMENTO|SERIE|ALMACEN|CODIGO_FAMILIA|FAMILIA|REFERENCIA|DESCRIPCION|CANTIDAD|CANTIDAD_PENDIENTE|PRECIO_SIN_IVA|PRECIO_CON_IVA|DESCUENTO1|DESCUENTO2|TOTAL_LINEA|PRECIO_MEDIO_COMPRA|LOTE|FECHA_ENVASADO|FECHA_CADUCIDAD|TIPO_DOC_ANTERIOR|NUMERO_DOC_ANTERIOR|FLAG_SIN_FAMILIA|FLAG_REFERENCIA_GENERICA|FLAG_LINEA_NEGATIVA|FLAG_SIN_TOTAL_LINEA
CHEMIE|2025|2025-09-19|276|DICOCEL, S.A.|5939|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91164000|ROLLO BOLSA BASURA AUTOCIERRE 70X80 C/10|864.000|864.000|0.7320000000000000|0.89|0.00|0.00|632.4480000000000|0.6270870000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-19|276|DICOCEL, S.A.|5939|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|95003225|DETERGENTE LAVADORA PROFESIONAL SACO 10KG.|10.000|10.000|8.600000000000000|10.41|0.00|0.00|86.00000000000000|8.600000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-19|276|DICOCEL, S.A.|5939|1|1|08|CELULOSA-LINEA BLANCA|82001406GC|BOBINA SECAMANOS MECHA PASTA LAMINADO GC/950|144.000|144.000|1.911000000000000|2.31|0.00|0.00|275.1840000000000|1.799000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-22|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|25873|1|1|06|PINTURAS Y DISOLVENTES|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|200.000|200.000|4.236000000000000|5.13|0.00|0.00|847.2000000000001|4.101845000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-22|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|25873|1|1|06|PINTURAS Y DISOLVENTES|63000001|PINTURA PLASTICA MATE ACRILICO ENV.13 LT.|4.000|4.000|23.20000000000000|28.07|0.00|0.00|92.80000000000000|23.20000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-22|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|25873|1|1|06|PINTURAS Y DISOLVENTES|69000020|ESPATULA ACERO INOXIDABLE 60-70mm|24.000|24.000|0.9410000000000000|1.14|0.00|0.00|22.58400000000000|0.5640000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-22|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|25873|1|1|06|PINTURAS Y DISOLVENTES|61000305|DISOLVENTE UNIVERSAL ENV.5|20.000|20.000|1.766000000000000|2.14|0.00|0.00|35.32000000000000|1.766000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-23|2|REVESTIMIENTOS INDUSTRIALES, S.A.|3473|1|1|06|PINTURAS Y DISOLVENTES|66705020|PINTURA EPOXI SUELOS GRIS 7050 16:4|300.000|300.000|4.990000000000000|6.04|0.00|0.00|1497.000000000000|4.990000000000000||||PP|134|0|0|0|0
CHEMIE|2025|2025-09-23|2|REVESTIMIENTOS INDUSTRIALES, S.A.|3473|1|1|06|PINTURAS Y DISOLVENTES|61010225|DISOLVENTE PARA PINTURA EPOXI|20.000|20.000|3.350000000000000|4.05|0.00|0.00|67.00000000000000|2.650000000000000||||PP|134|0|0|0|0
CHEMIE|2025|2025-09-23|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26051|1|1|07|AEROSOLES|71233300|PINTURA AEROSOL 400 ML BLANCO MATE|6.000|6.000|2.790000000000000|3.38|0.00|0.00|16.74000000000000|3.473362000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-23|4414|MANGIR UTILITIES, S.L.|4322|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073802|ACTIV CLOR - DETERGENTE CLORADO 20X6|120.000|120.000|1.040000000000000|1.26|0.00|0.00|124.8000000000000|0.9975740000000000|0918250098|2025-09-18|2027-09-18|PP|135|0|0|0|0
CHEMIE|2025|2025-09-23|4414|MANGIR UTILITIES, S.L.|4322|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL 32X5|160.000|160.000|0.8900000000000000|1.08|0.00|0.00|142.4000000000000|0.8044780000000000|09182524028|2025-09-18|2027-09-18|PP|135|0|0|0|0
CHEMIE|2025|2025-09-23|4414|MANGIR UTILITIES, S.L.|4322|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|95005305|DETERTEX - DETERGENTE LAVADORA LIQUIDO 24x5|120.000|120.000|1.520000000000000|1.84|0.00|0.00|182.4000000000000|1.460492000000000||||PP|135|0|0|0|0
CHEMIE|2025|2025-09-23|4414|MANGIR UTILITIES, S.L.|4322|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN OLIMIPUS - AMBIENTADOR 8X5|40.000|40.000|2.990000000000000|3.62|0.00|0.00|119.6000000000000|2.990000000000000||||PP|135|0|0|0|0
CHEMIE|2025|2025-09-23|4414|MANGIR UTILITIES, S.L.|4322|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN AV - AMBIENTADOR HIGIENIZANTE|40.000|40.000|2.990000000000000|3.62|0.00|0.00|119.6000000000000|2.990000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-25|17|SENIGRUP, S.L.|169185|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|14001700|GLASWIPE - LIMPIACRISTALES 48X5|240.000|240.000|1.430000000000000|1.73|0.00|0.00|343.2000000000000|1.386940000000000||||PP|139|0|0|0|0
CHEMIE|2025|2025-09-25|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26303|1|1|06|PINTURAS Y DISOLVENTES|65MAD015|ESMALTE MULTIADHERENTE SATINADO S/RAPIDO ENV.15|75.000|75.000|7.935000000000000|9.60|0.00|0.00|595.1250000000000|7.935000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|08|CELULOSA-LINEA BLANCA|83040001|BOBINA SPUNLACE HIGIENIC 00677 ANONIMA 30X2|60.000|60.000|20.85700000000000|25.24|0.00|0.00|1251.420000000000|19.88600000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91195200|ROLLO BAYETA UNIVERSAL 8Mts. 00536|12.000|12.000|5.103000000000000|6.17|0.00|0.00|61.23600000000000|5.103000000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91089800|FREGONA MICROFIBRA-ALGODON BICOLOR 05088-10|50.000|50.000|0.9760000000000000|1.18|0.00|0.00|48.80000000000000|0.9823460000000001||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045201|RECOGEDOR PLASTICO FILO GOMA C/PALO 04710-10 AZUL|24.000|24.000|1.373000000000000|1.66|0.00|0.00|32.95200000000000|1.277000000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91045201|RECOGEDOR PLASTICO FILO GOMA C/PALO 04710-01 NEGRO|24.000|24.000|1.373000000000000|1.66|0.00|0.00|32.95200000000000|1.277000000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91254001|ESCOBILLERO W.C. + BASE SIMPLE 04640|80.000|80.000|0.9740000000000000|1.18|0.00|0.00|77.92000000000000|0.9375150000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91270001|PLUMERO AVESTRUZ C/MANGO EXTENSIBLE 04772|24.000|24.000|4.253000000000000|5.15|0.00|0.00|102.0720000000000|4.253000000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|360|HILADOS BIETE, S.L.|5628|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91270002|PLUMERO MICROFIBRA AZUL FLEXIBLE SET CON PALO|6.000|6.000|2.304000000000000|2.79|0.00|0.00|13.82400000000000|1.488000000000000||||PP|138|0|0|0|0
CHEMIE|2025|2025-09-26|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26458|1|1|06|PINTURAS Y DISOLVENTES|63102825|PINTURA SEÑALIZACION ACRILICA NEGRA ENV.25|25.000|25.000|3.188000000000000|3.86|0.00|0.00|79.70000000000000|3.180573000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-26|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26458|1|1|06|PINTURAS Y DISOLVENTES|63000001|PINTURA PLASTICA MATE ACRILICO ENV.13 LT.|4.000|4.000|23.20000000000000|28.07|0.00|0.00|92.80000000000000|23.20000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-26|4314|DETERVAL CHEMICAL, S.L.|181|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32073801|OXISAN - ADITIVO OXIGENADO 12x20|240.000|240.000|0.9700000000000000|1.17|0.00|0.00|232.8000000000000|0.9700000000000000|09265240023|2025-09-26|2027-09-26|PP|137|0|0|0|0
CHEMIE|2025|2025-09-26|4314|DETERVAL CHEMICAL, S.L.|181|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|11083800|CHEMGRAS AS - DESENGRASANTE 4x30|120.000|120.000|0.8000000000000000|0.97|0.00|0.00|96.00000000000000|0.7660540000000000|09115232006|2025-09-11|2027-09-11|PP|137|0|0|0|0
CHEMIE|2025|2025-09-26|4314|DETERVAL CHEMICAL, S.L.|181|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13063800|BRINET AML - LIMPIADOR AMONIACAL 32x5|160.000|160.000|0.7300000000000000|0.88|0.00|0.00|116.8000000000000|0.7300000000000000|09235224001|2025-09-23|2027-09-23|PP|137|0|0|0|0
CHEMIE|2025|2025-09-26|4314|DETERVAL CHEMICAL, S.L.|181|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL 32x5|160.000|160.000|0.7700000000000000|0.93|0.00|0.00|123.2000000000000|0.7776960000000001|09235224028|2025-09-23|2027-09-23|PP|137|0|0|0|0
CHEMIE|2025|2025-09-26|4314|DETERVAL CHEMICAL, S.L.|181|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|11073800|CHEMGRAS MXD - DESENGRASANTE 12x5|60.000|60.000|0.9800000000000000|1.19|0.00|0.00|58.80000000000000|0.9375910000000000|07045232027|2025-07-04|2027-07-04|PP|137|0|0|0|0
CHEMIE|2025|2025-09-26|4314|DETERVAL CHEMICAL, S.L.|181|1|1|02|JABONES Y PASTA LAVAMANOS|2104390L|HIDROSAN L - HIDROALCOHOL LIQUIDO 3X20|80.000|80.000|2.290000000000000|2.77|0.00|0.00|183.2000000000000|2.282400000000000|09265213075|2025-09-26|2027-09-26|PP|137|0|0|0|0
CHEMIE|2025|2025-09-29|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26647|1|1|06|PINTURAS Y DISOLVENTES|65990005|ESMALTE MARTELE GRIS PLATA|10.000|10.000|5.900000000000000|7.14|0.00|0.00|59.00000000000000|9.419000000000001||||  ||0|0|0|0
CHEMIE|2025|2025-09-29|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26647|1|1|06|PINTURAS Y DISOLVENTES|63102825|PINTURA SEÑALIZACION ACRILICA AMARILLA ENV.24|96.000|96.000|3.320000000000000|4.02|0.00|0.00|318.7200000000000|3.181948000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-29|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|26647|1|1|06|PINTURAS Y DISOLVENTES|69000003|RECAMBIO MINI RODILLO HILO 110|100.000|100.000|0.2730000000000000|0.33|0.00|0.00|27.30000000000000|0.2730000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-09-30|33|TECNICA QUIMICA DEL AEROSOL, S.L.|31951|1|1|07|AEROSOLES|71263300|LIMPIADOR DE FRENOS AEROSOL 520ml 4x12|48.000|48.000|3.100000000000000|3.75|0.00|0.00|148.8000000000000|2.506392000000000||||PP|140|0|0|0|0
CHEMIE|2025|2025-09-30|33|TECNICA QUIMICA DEL AEROSOL, S.L.|31951|1|1|07|AEROSOLES|71123300|GALVANIZINC - GALVANIZADO EN FRIO 3x12|36.000|36.000|3.350000000000000|4.05|0.00|0.00|120.6000000000000|3.150435000000000||||PP|140|0|0|0|0
CHEMIE|2025|2025-09-30|33|TECNICA QUIMICA DEL AEROSOL, S.L.|31951|1|1|07|AEROSOLES|71073300|DESLUB - DESBLOCANTE INDUSTRIAL AEROSOL 2x12|24.000|24.000|2.950000000000000|3.57|0.00|0.00|70.80000000000000|2.634090000000000||||PP|140|0|0|0|0
CHEMIE|2025|2025-09-30|33|TECNICA QUIMICA DEL AEROSOL, S.L.|31951|1|1|07|AEROSOLES|71083300|DAMPLET - ANTIHUMEDAD DIELECTRICO|12.000|12.000|2.950000000000000|3.57|0.00|0.00|35.40000000000000|2.479080000000000||||PP|140|0|0|0|0
CHEMIE|2025|2025-09-30|4414|MANGIR UTILITIES, S.L.|4330|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32073801|OXISAN - ADITIVO OXIGENADO 24x20|480.000|480.000|1.480000000000000|1.79|0.00|0.00|710.4000000000000|1.480000000000000|093025400022|2025-09-30|2027-09-30|PP|136|0|0|0|0
CHEMIE|2025|2025-10-01|4231|PINTURA Y MAQUINARIA ROQUETAS, S.L.|35159|1|1|06|PINTURAS Y DISOLVENTES|66000001|PINTURA EPOXI SUELOS GRIS 7042 4:1|5.000|5.000|8.720000000000001|10.55|0.00|0.00|43.60000000000000|9.184343999999999||||  ||0|0|0|0
CHEMIE|2025|2025-10-01|4231|PINTURA Y MAQUINARIA ROQUETAS, S.L.|35159|1|1|06|PINTURAS Y DISOLVENTES|66000005|PINTURA EPOXI SUELOS DOS COMPONENTES 20:5|25.000|25.000|6.646000000000000|8.04|0.00|0.00|166.1500000000000|6.923464000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-02|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|27026|1|1|06|PINTURAS Y DISOLVENTES|65700105|ESMALTE SINT. IND. GRIS PERLA 7001|5.000|5.000|5.124000000000000|6.20|0.00|0.00|25.62000000000000|4.664395000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-02|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|27026|1|1|06|PINTURAS Y DISOLVENTES|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|30.000|30.000|4.236000000000000|5.13|0.00|0.00|127.0800000000000|4.236000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-03|276|DICOCEL, S.A.|6315|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91162803|ROLLO BOLSA BASURA AUTOCIERRE 65X75 NEGRA C/10|336.000|336.000|0.4750000000000000|0.57|0.00|0.00|159.6000000000000|0.5000000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-03|276|DICOCEL, S.A.|6315|1|1|08|CELULOSA-LINEA BLANCA|85004700|BOBINA TRAPO INDUST. PTO. AZUL|144.000|144.000|5.850000000000000|7.08|0.00|0.00|842.4000000000000|5.870958000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-03|276|DICOCEL, S.A.|6315|1|1|08|CELULOSA-LINEA BLANCA|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|35.000|35.000|9.180999999999999|11.11|0.00|0.00|321.3350000000000|9.307295999999999||||  ||0|0|0|0
CHEMIE|2025|2025-10-03|276|DICOCEL, S.A.|6315|1|1|08|CELULOSA-LINEA BLANCA|83023202|BOBINA COMBI AZUL LAMINADA FOOD CONTACT C/2|16.000|16.000|8.244999999999999|9.98|0.00|0.00|131.9200000000000|9.762998000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-03|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|27237|1|1|06|PINTURAS Y DISOLVENTES|64600107|PINTURA ACRILICA SPORT PARA SUELOS|30.000|30.000|2.870000000000000|3.47|0.00|0.00|86.09999999999999|2.600000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-06|257|WET Y DRY SOLUTIONS, S.L.|2645|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33003800|DEGRAS BAC - DESENGRASANTE 5x30|150.000|150.000|1.958000000000000|2.37|0.00|0.00|293.7000000000000|1.871000000000000|252133|2025-10-06|2027-10-06|PP|141|0|0|0|0
CHEMIE|2025|2025-10-06|257|WET Y DRY SOLUTIONS, S.L.|2645|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073800|ALICLOR COMPLET - DESENGRASANTE CLORADO 7x24|168.000|168.000|1.909000000000000|2.31|0.00|0.00|320.7120000000000|1.872683000000000|252051|2025-10-06|2027-10-06|PP|141|0|0|0|0
CHEMIE|2025|2025-10-08|359|COMPLEMENTOS Y SUMINISTROS CRUZ, S.L.|27979|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|TRAPOBLA|TRAPO ALGODON BLANCO ENV. 25 KG.|3.000|3.000|48.12500000000000|58.23|0.00|0.00|144.3750000000000|48.12500000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-08|359|COMPLEMENTOS Y SUMINISTROS CRUZ, S.L.|27979|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|TRAPOCOL|TRAPO ALGODON COLOR PACK 25KG.|1.000|1.000|33.75000000000000|40.84|0.00|0.00|33.75000000000000|36.00000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-08|4314|DETERVAL CHEMICAL, S.L.|190|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|14023800|BRINET WC - LIMPIADOR DESINCRUSTANTE WC 12x5|60.000|60.000|1.520000000000000|1.84|0.00|0.00|91.20000000000000|1.520000000000000||||PP|144|0|0|0|0
CHEMIE|2025|2025-10-08|4314|DETERVAL CHEMICAL, S.L.|190|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL 6x30|180.000|180.000|0.7700000000000000|0.93|0.00|0.00|138.6000000000000|0.7860030000000000|10085224028|2025-10-08|2027-10-08|PP|144|0|0|0|0
CHEMIE|2025|2025-10-08|4314|DETERVAL CHEMICAL, S.L.|190|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|240.000|240.000|0.8000000000000000|0.97|0.00|0.00|192.0000000000000|0.8000000000000000|0915522004|2025-09-15|2027-09-15|PP|144|0|0|0|0
CHEMIE|2025|2025-10-08|4314|DETERVAL CHEMICAL, S.L.|190|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT. 3X30|90.000|90.000|1.240000000000000|1.50|0.00|0.00|111.6000000000000|1.240000000000000|09025232005|2025-09-02|2027-09-02|PP|144|0|0|0|0
CHEMIE|2025|2025-10-08|4314|DETERVAL CHEMICAL, S.L.|190|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|12013800|BRINET MG - DETERGENTE FREGADORA 20X5|100.000|100.000|0.9000000000000000|1.09|0.00|0.00|90.00000000000000|0.9000000000000000|10085224021|2025-10-08|2027-10-08|PP|144|0|0|0|0
CHEMIE|2025|2025-10-09|4231|PINTURA Y MAQUINARIA ROQUETAS, S.L.|36201|1|1|06|PINTURAS Y DISOLVENTES|65900005|ESMALTE SINT. IND. BLANCO R-9000|30.000|30.000|4.880000000000000|5.90|0.00|0.00|146.4000000000000|4.370000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-09|4231|PINTURA Y MAQUINARIA ROQUETAS, S.L.|36201|1|1|06|PINTURAS Y DISOLVENTES|66102305|PINTURA EPOXI SEÑALIZACION AMARILLA 1023|40.000|40.000|9.550000000000001|11.56|0.00|0.00|382.0000000000000|9.528000000000001||||  ||0|0|0|0
CHEMIE|2025|2025-10-09|4232|DILUBE, S.A.|122222|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|32023900|V-80 / ACEITE ATOXICO H1 12X20|240.000|240.000|3.100000000000000|3.75|0.00|0.00|744.0000000000000|3.106031000000000|34-064425|2025-10-09|2027-10-09|PP|142|0|0|0|0
CHEMIE|2025|2025-10-09|4232|DILUBE, S.A.|122222|1|1|07|AEROSOLES|71131702|SIL V-350 T / LUBRICANTE H1 AEROSOL 4X12|48.000|48.000|3.900000000000000|4.72|0.00|0.00|187.2000000000000|3.717642000000000||||PP|142|0|0|0|0
CHEMIE|2025|2025-10-09|4232|DILUBE, S.A.|122222|1|||||  **ETIQUETA V-80 PERSONALIZADA**|1.000|1.000|0.0000000000000000|0.00|0.00|0.00|0.0000000000000000|0.0000000000000000||||PP|142|1|0|0|1
CHEMIE|2025|2025-10-10|276|DICOCEL, S.A.|6479|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91154001|ROLLO BOLSA BASURA 85X105 C/10|2400.000|2400.000|0.6830000000000001|0.83|0.00|0.00|1639.200000000000|0.6896060000000001||||  ||0|0|0|0
CHEMIE|2025|2025-10-10|276|DICOCEL, S.A.|6479|1|1|08|CELULOSA-LINEA BLANCA|83014000|BOBINA TISSUE SECO T-70 GOFRADA C/2|110.000|110.000|13.78700000000000|16.68|0.00|0.00|1516.570000000000|13.50234000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-10|283|ALCAUQUÍMICA, S.L.|850|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|704.000|704.000|1.025000000000000|1.24|0.00|0.00|721.6000000000000|1.025000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-10|283|ALCAUQUÍMICA, S.L.|850|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33070030|HIPOCLORITO SODICO APTO IND. ALIMENT. ENV.26KG|14.000|14.000|17.03300000000000|20.61|0.00|0.00|238.4620000000000|17.03300000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-13|305|JABIPACK, S.L.|4582|1|||||  *Etiqueta personalizada "GRUPO CHEMIE"    *Cantidad total 3 palet x 36 fardos |1.000|1.000|0.0000000000000000|0.00|0.00|0.00|0.0000000000000000|0.0000000000000000||||PP|148|1|0|0|1
CHEMIE|2025|2025-10-13|305|JABIPACK, S.L.|4582|1|1|08|CELULOSA-LINEA BLANCA|83011000|BOBINA TISSUE SECO GOFRADO DOBLE S C/2|216.000|216.000|11.82400000000000|14.31|0.00|0.00|2553.984000000000|6.722309000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-13|4264|SERNA SANTOS, S.L.|4191|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91004500|CEPILLO PERLA (TACO ROJO-PELO NEGRO) 40x12|480.000|480.000|1.150000000000000|1.39|0.00|0.00|552.0000000000000|1.134737000000000||||PP|145|0|0|0|0
CHEMIE|2025|2025-10-13|4264|SERNA SANTOS, S.L.|4191|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91004600|CEPILLO - ESCOBA VISON (TACO VERDE) 8X12|96.000|96.000|1.200000000000000|1.45|0.00|0.00|115.2000000000000|1.200000000000000||||PP|145|0|0|0|0
CHEMIE|2025|2025-10-13|4264|SERNA SANTOS, S.L.|4191|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|91004501|CEPILLO ARDILLA (CERDA AZUL) 2X12|24.000|24.000|0.0000000000000000|0.00|0.00|0.00|0.0000000000000000|0.8600000000000000||||PP|145|0|0|0|1
CHEMIE|2025|2025-10-13|4280|ZITRODIS, S.L.|2379|1|1|11|APARATOS Y DOSIFICADORES|00201000|PULVERIZADOR ATOMIZADOR 3A-AZUL REF.Z1031300|350.000|350.000|1.274000000000000|1.54|0.00|0.00|445.9000000000000|0.7116850000000000||||PP|147|0|0|0|0
CHEMIE|2025|2025-10-13|4280|ZITRODIS, S.L.|2379|1|1|11|APARATOS Y DOSIFICADORES|00201000|BOTELLA CILINDRICA 1000 REF.Z1556100|416.000|416.000|0.0000000000000000|0.00|0.00|0.00|0.0000000000000000|0.7116850000000000||||PP|147|0|0|0|1
CHEMIE|2025|2025-10-14|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|27032|1|1|06|PINTURAS Y DISOLVENTES|63102805|PINTURA SEÑALIZACION ACRILICA AMARILLA R-1021|200.000|200.000|4.236000000000000|5.13|0.00|0.00|847.2000000000001|4.236000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-14|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|28091|1|1|06|PINTURAS Y DISOLVENTES|63102825|PINTURA SEÑALIZACION ACRILICA AMARILLA ENV.24|-96.000|-96.000|3.320000000000000|4.02|0.00|0.00|-318.7200000000000|3.280118000000000||||  ||0|0|1|0
CHEMIE|2025|2025-10-14|4235|ALMACENES ALMERIENSES DEL COLOR, S.L.|28114|1|1|06|PINTURAS Y DISOLVENTES|65MAD015|ESMALTE MULTIADHERENTE SATINADO S/RAPIDO ENV.15|60.000|60.000|7.935000000000000|9.60|0.00|0.00|476.1000000000000|7.935000000000000||||  ||0|0|0|0
CHEMIE|2025|2025-10-15|17|SENIGRUP, S.L.|169486|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13011700|XAMPIX - LIMPIADOR 4x30|120.000|120.000|1.230000000000000|1.49|0.00|0.00|147.6000000000000|0.9483360000000000|141025|2025-10-14|2027-10-14|PP|150|0|0|0|0
CHEMIE|2025|2025-10-15|17|SENIGRUP, S.L.|169486|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|13011700|XAMPIX - LIMPIADOR 8x5|40.000|40.000|1.230000000000000|1.49|0.00|0.00|49.20000000000000|0.9483360000000000|141025|2025-10-14|2027-10-14|PP|150|0|0|0|0
CHEMIE|2025|2025-10-15|17|SENIGRUP, S.L.|169486|1|1|01|DESENGRASANTES Y LIMPIADORES GENERALES|14011700|A-5 / LIMPIADOR 4x5|20.000|20.000|2.110000000000000|2.55|0.00|0.00|42.20000000000000|2.017132000000000||||PP|150|0|0|0|0
CHEMIE|2025|2025-10-15|4414|MANGIR UTILITIES, S.L.|4356|1|1|03|PROD. ESPECIALES INDUST. ALIMENTARIA|33073802|ACTIV CLOR - DETERGENTE CLORADO 20x6|120.000|120.000|1.040000000000000|1.26|0.00|0.00|124.8000000000000|0.9992340000000000|1014250098|2025-10-14|2027-10-14|PP|146|0|0|0|0
CHEMIE|2025|2025-10-15|4414|MANGIR UTILITIES, S.L.|4356|1|1|09|PROD. Y ACCESORIOS PARA LIMPIEZA|94003801|AIRGEN  - AMBIENTADOR OLIMPUS 12X5|60.000|60.000|2.990000000000000|3.62|0.00|0.00|179.4000000000000|2.990000000000000||||PP|146|0|0|0|0
